model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
multi-qa-MiniLM-L6-cos-v1,5,ratio_min,0.11412878787878789,0.08430151833460657,0.034878069172336115,20,2500,47,0.1481957070707071,False
multi-qa-MiniLM-L6-cos-v1,6,ratio_max,0.7839612470862471,0.706557340321232,0.063175475096446,20,2500,47,0.8080567279942281,False
multi-qa-MiniLM-L6-cos-v1,6,ratio_mean,0.5298539718898418,0.45440315200623765,0.042761300207591876,20,2500,47,0.525594195052979,True
multi-qa-MiniLM-L6-cos-v1,6,ratio_min,0.15922619047619047,0.11883247619047618,0.031188539919621453,20,2500,47,0.17437003968253964,False
multi-qa-MiniLM-L6-cos-v1,7,ratio_max,0.8207278138528139,0.7476581793352898,0.06204791355593138,20,2500,47,0.849138370838099,False
multi-qa-MiniLM-L6-cos-v1,7,ratio_mean,0.5157668572037902,0.47837155095670075,0.04667880197012186,20,2500,47,0.5545386286559977,False
multi-qa-MiniLM-L6-cos-v1,7,ratio_min,0.12964285714285714,0.15631907142857143,0.02943386182824317,20,2500,47,0.2108392857142857,False
paraphrase-MiniLM-L12-v2,1,ratio_max,0.31446198603183223,0.28271519797718375,0.06280975047586483,20,2500,48,0.38702087302900084,False
paraphrase-MiniLM-L12-v2,1,ratio_mean,0.31446198603183223,0.28271519797718375,0.06280975047586483,20,2500,48,0.38702087302900084,False
paraphrase-MiniLM-L12-v2,1,ratio_min,0.31446198603183223,0.28271519797718375,0.06280975047586483,20,2500,48,0.38702087302900084,False
paraphrase-MiniLM-L12-v2,2,ratio_max,0.463907059314954,0.4365144706171919,0.06887704738904851,20,2500,48,0.554986380037795,False
paraphrase-MiniLM-L12-v2,2,ratio_mean,0.3443345913280079,0.3203771851155859,0.051965587600523146,20,2500,48,0.40786075252040327,False
paraphrase-MiniLM-L12-v2,2,ratio_min,0.21195376475949232,0.17480344678988025,0.04774618616106942,20,2500,48,0.25869359826190313,False
paraphrase-MiniLM-L12-v2,3,ratio_max,0.583422619047619,0.5325218931763754,0.06905343733734001,20,2500,48,0.6475884346752061,False
paraphrase-MiniLM-L12-v2,3,ratio_mean,0.3765058301114061,0.34929976289851444,0.047160864234767876,20,2500,48,0.429069774526576,False
paraphrase-MiniLM-L12-v2,3,ratio_min,0.13566531915796623,0.12309377734846853,0.038499249628999845,20,2500,48,0.1917637642178083,False
paraphrase-MiniLM-L12-v2,4,ratio_max,0.6531448412698413,0.6019413503498483,0.06835137924208694,20,2500,48,0.7131905140110784,False
paraphrase-MiniLM-L12-v2,4,ratio_mean,0.4312157188034865,0.3769042467314965,0.045673985299594905,20,2500,48,0.4540344280070524,False
paraphrase-MiniLM-L12-v2,4,ratio_min,0.19363445378151262,0.10174983239962652,0.0383237576863749,20,2500,48,0.1711821311858076,True
paraphrase-MiniLM-L12-v2,5,ratio_max,0.6888061938061939,0.6608206493964125,0.06619055754514917,20,2500,48,0.767452828725855,False
paraphrase-MiniLM-L12-v2,5,ratio_mean,0.4282203059067788,0.4058964472147254,0.045382748974969855,20,2500,48,0.4807633346066541,False
paraphrase-MiniLM-L12-v2,5,ratio_min,0.18561688311688312,0.08409751443001443,0.035331609203501195,20,2500,48,0.14779572510822508,True
paraphrase-MiniLM-L12-v2,6,ratio_max,0.7104595588021155,0.7065354945153368,0.06459429062159949,20,2500,48,0.812656806316289,False
paraphrase-MiniLM-L12-v2,6,ratio_mean,0.4794412657331443,0.4542286708232843,0.043301677503290684,20,2500,48,0.5262110731367338,False
paraphrase-MiniLM-L12-v2,6,ratio_min,0.19478174603174603,0.11998181746031746,0.03223737948233235,20,2500,48,0.1788333333333332,True
paraphrase-MiniLM-L12-v2,7,ratio_max,0.7839991657468949,0.7480340376636353,0.06198294379357021,20,2500,48,0.8483965724794529,False
paraphrase-MiniLM-L12-v2,7,ratio_mean,0.5447820008731371,0.47987496766214044,0.047251701322706,20,2500,48,0.5589682614388989,False
paraphrase-MiniLM-L12-v2,7,ratio_min,0.1838095238095238,0.1569165,0.02951713717311683,20,2500,48,0.2131636904761904,False
paraphrase-multilingual-MiniLM,1,ratio_max,0.27752070191851785,0.2837134775408749,0.0659450232256401,20,2500,49,0.39764816550853666,False
paraphrase-multilingual-MiniLM,1,ratio_mean,0.27752070191851785,0.2837134775408749,0.0659450232256401,20,2500,49,0.39764816550853666,False
